url,label
http://account-vbvurvea.net/vugzgntg?redirect=true&token=vvlbjtzbcamdlsqc,1
https://wikipedia.org/search?q=python,0
http://ebay-nnrspcvc.org/quwjrrze?redirect=true&token=igalxziuqacailzm,1
http://kmihtpev.amazon.dhkbqfwp.info/login/verify,1
https://stackoverflow.com/wiki/Python,0
https://microsoft.com/wiki/Python,0
http://egthydxl.net/amazon@qgoplykr.com,1
https://google.com/questions/tagged/python,0
http://update-fucwcndn.com/dnodbgdk?redirect=true&token=nncjlihrlzzbfunw,1
https://google.com,0
https://apple.com/docs,0
http://account-hgztjfnx.net/pxlbevww?redirect=true&token=lrrbjbceijqtnxav,1
http://tqpzkiaf.update.vtwriebc.com/login/verify,1
https://microsoft.com/questions/tagged/python,0
https://apple.com/questions/tagged/python,0
https://stackoverflow.com/wiki/Python,0
http://zeabruie.banking.tsttzamj.com/login/verify,1
https://apple.com/search?q=python,0
http://afezkroc.update.xobdsopq.xyz/login/verify,1
https://apple.com/wiki/Python,0
http://banking.clseawxe-secure.info/account/update,1
http://bxvxqxsq.secure.xmpcmmfh.info/login/verify,1
http://213.165.104.157/secure,1
http://102.237.236.229/banking,1
http://zjzhqwpm.net/update@qsxijrnn.com,1
https://apple.com,0
https://google.com/search?q=python,0
https://microsoft.com/wiki/Python,0
https://google.com/wiki/Python,0
http://162.217.143.33/secure,1
https://microsoft.com/wiki/Python,0
https://github.com/search?q=python,0
https://github.com/questions/tagged/python,0
http://gjzxhnnz.amazon.ousylnty.info/login/verify,1
http://verify.lomtjfbi-secure.net/account/update,1
https://google.com/wiki/Python,0
https://microsoft.com/about,0
https://stackoverflow.com/questions/tagged/python,0
https://stackoverflow.com,0
https://apple.com/about,0
http://login-cweughxb.com/yhffhwii?redirect=true&token=bkqjrpoxqdleioxh,1
https://wikipedia.org/docs,0
https://stackoverflow.com/about,0
http://cjrarvtx.net/ebay@jokaxckj.com,1
http://xkqqvbkv.banking.hvybjycz.net/login/verify,1
https://google.com,0
https://apple.com,0
http://215.175.68.149/paypal,1
https://apple.com/wiki/Python,0
http://osmbcmlj.banking.dbwpowlx.xyz/login/verify,1
https://stackoverflow.com/about,0
https://stackoverflow.com/docs,0
http://17.4.174.149/paypal,1
http://update.iwewebre-secure.xyz/account/update,1
http://paypal-pfogpuqd.org/resmdftn?redirect=true&token=lifriktmsorgkwzf,1
http://wehecyxr.net/update@ubedzcbt.com,1
https://google.com/search?q=python,0
https://wikipedia.org/wiki/Python,0
https://github.com,0
http://secure.vxsyuggf-secure.net/account/update,1
https://wikipedia.org/docs,0
https://google.com/about,0
http://gotspggs.net/ebay@lylelcvi.com,1
https://microsoft.com/docs,0
http://rufupjhu.net/banking@dcouhzrl.com,1
https://google.com/search?q=python,0
https://github.com/docs,0
http://hnfarhsb.ebay.mobmjjlu.xyz/login/verify,1
https://wikipedia.org/docs,0
https://github.com/search?q=python,0
http://banking.wmybvnuc-secure.info/account/update,1
http://238.116.81.208/login,1
https://microsoft.com/about,0
http://254.50.154.135/ebay,1
http://39.205.80.246/login,1
https://stackoverflow.com/questions/tagged/python,0
https://wikipedia.org/docs,0
https://wikipedia.org/questions/tagged/python,0
http://119.204.30.47/verify,1
https://wikipedia.org/questions/tagged/python,0
http://250.115.46.144/login,1
http://verify-aibnaggo.xyz/lmoezvxh?redirect=true&token=lmvhwmubbfvfxkuq,1
https://wikipedia.org/search?q=python,0
http://update-rqusbumv.net/irjonyhg?redirect=true&token=wsgedlbofrtrabnq,1
https://google.com/about,0
http://vipkivby.org/amazon@cuhlvelp.com,1
https://apple.com/wiki/Python,0
http://30.209.206.121/secure,1
https://wikipedia.org/wiki/Python,0
http://coknsbae.signin.lrjubrfe.org/login/verify,1
https://github.com/docs,0
https://microsoft.com/wiki/Python,0
http://signin-ocbznfxa.org/wosebmqt?redirect=true&token=koirixogdaljghzo,1
http://fddcmnje.ebay.ojudinks.info/login/verify,1
http://banking-ilsbneox.net/vjvtydsj?redirect=true&token=kggodxcwhjuxvpac,1
https://apple.com/about,0
http://update.pxcrcyfm-secure.org/account/update,1
http://account-tnwmdncq.com/nowdnlts?redirect=true&token=eysqoyqikvjekxai,1
https://github.com/about,0
http://bxmxiwpk.info/paypal@uhvzcvzf.com,1
https://stackoverflow.com/wiki/Python,0
https://github.com/docs,0
http://cjxyoyvq.net/banking@dkrrlcpg.com,1
https://stackoverflow.com/questions/tagged/python,0
http://update.kxlqbbqx-secure.org/account/update,1
https://stackoverflow.com/docs,0
http://amazon.gxkuaems-secure.net/account/update,1
http://uvmxpdqf.secure.wgbmirda.info/login/verify,1
http://48.37.167.172/login,1
https://stackoverflow.com/about,0
https://github.com/about,0
https://apple.com/docs,0
https://google.com/about,0
http://csotfiyt.banking.afcnmfqc.com/login/verify,1
https://microsoft.com/search?q=python,0
https://microsoft.com/search?q=python,0
https://wikipedia.org/questions/tagged/python,0
http://xotrontm.ebay.liwzkmwd.info/login/verify,1
http://amazon.qwrovaus-secure.org/account/update,1
https://github.com,0
https://microsoft.com/wiki/Python,0
https://wikipedia.org/docs,0
https://microsoft.com/wiki/Python,0
http://secure-tbjqxqai.org/upszvlra?redirect=true&token=waozvvcecgfpacqp,1
http://shjkiqtx.update.sdnndjsy.xyz/login/verify,1
http://verify.qhvzksof-secure.org/account/update,1
https://apple.com/wiki/Python,0
https://apple.com/wiki/Python,0
http://86.201.15.18/secure,1
http://cnivkgmw.org/secure@gfozketv.com,1
https://google.com/search?q=python,0
https://github.com/questions/tagged/python,0
https://stackoverflow.com/wiki/Python,0
http://update-sdfcnuay.com/qgmklvah?redirect=true&token=rkfztzlvjkevuhug,1
http://banking.coykkfwh-secure.info/account/update,1
http://secure-fvdkgoee.com/ussypmys?redirect=true&token=slwubbvovizcmfky,1
http://signin.ymdmfqjf-secure.xyz/account/update,1
http://acsazbcf.xyz/login@vjyvsyxl.com,1
https://apple.com/search?q=python,0
http://200.79.71.167/update,1
http://secure-fsfkrjdx.com/isapawih?redirect=true&token=imgwwpmxgaqiojsh,1
http://qfmfhxuk.net/login@lofddgeg.com,1
https://github.com/about,0
https://apple.com,0
http://ebay.ijplbvpy-secure.org/account/update,1
http://rrpaxgzp.banking.lyuqjvoy.com/login/verify,1
http://enzfciqr.account.baqidghf.org/login/verify,1
http://cnpcbgts.info/signin@lfcjlfpz.com,1
http://fqikvqtk.signin.copwqeix.com/login/verify,1
https://github.com,0
http://ymeizhqo.xyz/amazon@qxyofqml.com,1
https://microsoft.com,0
https://microsoft.com,0
https://apple.com/about,0
https://wikipedia.org/docs,0
https://wikipedia.org/about,0
http://209.29.65.14/account,1
http://verify-jsefpaio.xyz/mxgsuyij?redirect=true&token=uimgeernwmkkqoxg,1
http://qwcrsgap.xyz/amazon@ckvrhitj.com,1
https://microsoft.com/search?q=python,0
https://stackoverflow.com/about,0
http://account-yuvovpca.com/ebiyusds?redirect=true&token=pwqbkhouxcbzemdm,1
http://60.207.10.206/update,1
https://microsoft.com/docs,0
https://wikipedia.org/wiki/Python,0
https://wikipedia.org/about,0
https://google.com/questions/tagged/python,0
https://github.com,0
http://ywwpspre.verify.fkusozeo.xyz/login/verify,1
http://paypal-tlkwqyob.com/hpqzrdhe?redirect=true&token=gkobfwsxrvojykrg,1
https://wikipedia.org,0
http://vjadfpma.xyz/signin@xrrchrhp.com,1
http://48.133.179.199/account,1
http://login-bkhiuyis.com/qveexcag?redirect=true&token=wqdcprdeflpapnay,1
http://gkzjiolw.verify.rcveeaky.info/login/verify,1
https://google.com/docs,0
http://oqdqjxyk.secure.hfxyfpyo.net/login/verify,1
http://lqclycmh.com/paypal@xzecmwbw.com,1
https://google.com/search?q=python,0
http://gjmveihs.com/banking@zcpfzcbe.com,1
https://wikipedia.org/questions/tagged/python,0
https://google.com/docs,0
https://microsoft.com/search?q=python,0
http://lsizgitd.banking.qshlrgwy.com/login/verify,1
https://wikipedia.org,0
https://github.com/docs,0
http://paypal-ditnitmo.net/cuapjedw?redirect=true&token=dhnzfsdmdfaudbmk,1
http://fehtaeli.xyz/verify@eyoxsriw.com,1
http://amazon.qiqmdxxu-secure.net/account/update,1
http://lseybmcm.verify.tdiepmpx.xyz/login/verify,1
https://wikipedia.org/questions/tagged/python,0
http://verify.uvlrbqqg-secure.com/account/update,1
http://fxtzaxig.paypal.jagvmlht.org/login/verify,1
https://apple.com,0
http://jsywbgze.xyz/ebay@kgrwgiza.com,1
https://google.com/questions/tagged/python,0
http://verify.kkhqpqmv-secure.info/account/update,1
https://wikipedia.org,0
http://168.227.35.205/verify,1
https://github.com/search?q=python,0
http://nheupnkf.net/verify@eddhcbak.com,1
https://stackoverflow.com,0
https://apple.com/about,0
http://103.147.136.93/amazon,1
https://google.com/about,0
https://github.com/about,0
https://microsoft.com/wiki/Python,0
https://wikipedia.org/search?q=python,0
http://78.77.211.184/ebay,1
http://evzfakzz.com/account@bcvvdbhj.com,1
http://151.207.111.112/account,1
http://verify.scpbcaci-secure.org/account/update,1
https://wikipedia.org/questions/tagged/python,0
https://apple.com/about,0
https://stackoverflow.com/about,0
http://verify-sgqpwnfz.org/jxbkyzuq?redirect=true&token=nbmpucpposrukwvj,1
https://github.com/about,0
http://yyidkhdu.paypal.lfxxrmln.org/login/verify,1
http://88.183.202.76/account,1
https://microsoft.com/wiki/Python,0
http://update.qwqpzncl-secure.net/account/update,1
https://wikipedia.org/docs,0
https://google.com/questions/tagged/python,0
https://microsoft.com/wiki/Python,0
http://cbakowey.signin.wtxxoamv.info/login/verify,1
https://google.com/search?q=python,0
http://verify.rgqyqskx-secure.net/account/update,1
https://google.com/search?q=python,0
https://microsoft.com/about,0
https://stackoverflow.com/docs,0
https://microsoft.com/questions/tagged/python,0
http://250.152.197.52/signin,1
https://google.com/search?q=python,0
https://microsoft.com/docs,0
https://google.com/docs,0
https://github.com/questions/tagged/python,0
https://apple.com/questions/tagged/python,0
http://banking.eyrqbsvx-secure.xyz/account/update,1
http://gxpoyoln.banking.anjmmxcm.com/login/verify,1
http://signin.lgutzizg-secure.com/account/update,1
http://mfzgagog.net/account@kqynusst.com,1
http://136.44.71.28/account,1
https://wikipedia.org/wiki/Python,0
http://secure.smbstlbe-secure.xyz/account/update,1
http://58.125.208.16/signin,1
http://uxjplocp.ebay.taswipck.info/login/verify,1
https://google.com/wiki/Python,0
http://signin.skktugpt-secure.net/account/update,1
https://google.com/about,0
https://apple.com/wiki/Python,0
https://microsoft.com/docs,0
https://wikipedia.org/wiki/Python,0
http://paypal-czwcecbt.org/ksbdgnvv?redirect=true&token=flgfgaybyroyofty,1
http://banking.tbtpezrw-secure.xyz/account/update,1
https://stackoverflow.com/docs,0
http://zvfmtxrw.banking.qdtyqfml.com/login/verify,1
https://google.com/search?q=python,0
http://zgipqzdr.com/ebay@hvglpkws.com,1
https://wikipedia.org/docs,0
http://verify-iuaiocjd.org/vkqyfwlm?redirect=true&token=ctibakhzwbxvxzew,1
https://github.com/questions/tagged/python,0
http://229.85.60.2/update,1
https://apple.com/search?q=python,0
https://stackoverflow.com/wiki/Python,0
http://paypal-zrzqsotd.xyz/cnkychde?redirect=true&token=lethzzrjrreqiozl,1
https://wikipedia.org,0
https://apple.com/docs,0
https://github.com/questions/tagged/python,0
https://apple.com/about,0
http://ebay.dlwfxmsm-secure.xyz/account/update,1
https://apple.com/docs,0
https://wikipedia.org/questions/tagged/python,0
https://wikipedia.org/search?q=python,0
http://151.186.171.47/secure,1
https://microsoft.com/about,0
https://google.com,0
http://qnlvwidn.account.hhvynbna.net/login/verify,1
http://192.251.203.159/account,1
https://stackoverflow.com/search?q=python,0
https://microsoft.com,0
https://microsoft.com/docs,0
http://update-vldjviki.info/seonsgae?redirect=true&token=oowackdioxcvbcwa,1
https://google.com/search?q=python,0
https://wikipedia.org/questions/tagged/python,0
https://google.com/docs,0
http://31.211.177.27/verify,1
http://verify.rfqnwfmt-secure.net/account/update,1
http://111.126.108.235/signin,1
http://paypal.qbmjizbw-secure.net/account/update,1
http://login-ebywbgzh.info/clwtihtj?redirect=true&token=ruvbcdkpwtoxmmzz,1
https://google.com,0
http://qitbjrkm.login.fmshhoui.info/login/verify,1
https://microsoft.com,0
http://login.sonjlyas-secure.com/account/update,1
http://banking-jtyyabmo.info/dyiqavyb?redirect=true&token=iprehgrcrjdlubci,1
http://aipoedkh.com/verify@czbclkve.com,1
https://wikipedia.org,0
http://account.jbddhlxr-secure.info/account/update,1
https://google.com/search?q=python,0
http://vpbajgez.signin.iouopruo.org/login/verify,1
http://banking.tacwcicb-secure.net/account/update,1
http://163.185.177.130/amazon,1
http://account-ndgnzzns.xyz/uqvpjamj?redirect=true&token=xqmysfdjqegdbgfm,1
http://61.57.219.125/ebay,1
http://rjpahary.net/ebay@jezipizq.com,1
http://yaseajua.secure.kviriuyx.org/login/verify,1
https://github.com/questions/tagged/python,0
http://signin.omvhawoc-secure.net/account/update,1
http://amazon.badpeyhj-secure.xyz/account/update,1
http://eokmwgqa.amazon.hqujfpxm.info/login/verify,1
https://microsoft.com/docs,0
https://google.com/wiki/Python,0
http://signin.xvdfvyij-secure.xyz/account/update,1
https://stackoverflow.com/wiki/Python,0
https://stackoverflow.com,0
http://hzkhwkby.xyz/ebay@dshxqeww.com,1
https://google.com,0
http://211.232.15.52/amazon,1
https://apple.com/docs,0
https://apple.com/about,0
http://update.fcpjkuxn-secure.xyz/account/update,1
https://wikipedia.org,0
http://dtylwqko.paypal.dqfdxnts.xyz/login/verify,1
https://github.com/questions/tagged/python,0
http://verify-gnvmbjlx.net/hvhocpue?redirect=true&token=lwwglcuujczcolmd,1
http://account-hitplcnj.net/eonfmswx?redirect=true&token=xnspwyvrxpwkpasl,1
http://22.229.52.139/signin,1
https://microsoft.com/docs,0
https://github.com/docs,0
http://xlahdwyp.verify.siiwjkjm.xyz/login/verify,1
http://secure-komxbyfk.xyz/qcupvkmw?redirect=true&token=ihmfatsiyyalnwjm,1
https://microsoft.com/docs,0
http://account-kbxnjsnd.xyz/hzvkazoi?redirect=true&token=hebpvxkdpsigbtpp,1
https://apple.com/about,0
http://37.130.4.176/amazon,1
http://szevgdpy.com/ebay@uyvawifq.com,1
https://stackoverflow.com/about,0
https://wikipedia.org/docs,0
http://login.kickuswv-secure.org/account/update,1
https://google.com/docs,0
https://google.com/wiki/Python,0
http://5.112.151.127/signin,1
http://update.tyrevfzh-secure.org/account/update,1
http://ebay-sqroijtt.xyz/rlgzooet?redirect=true&token=vdfhniusasqwvwvl,1
https://wikipedia.org/search?q=python,0
https://apple.com/wiki/Python,0
https://github.com/search?q=python,0
https://microsoft.com/wiki/Python,0
https://microsoft.com/docs,0
http://lfaranwu.paypal.cndlzcya.org/login/verify,1
https://google.com,0
http://zmsvoyeb.net/signin@poqkemlu.com,1
http://signin.mvgzvosh-secure.com/account/update,1
https://wikipedia.org,0
http://yusghwpb.ebay.otvbhrce.com/login/verify,1
http://yugezorp.update.rlsjhvvi.xyz/login/verify,1
http://xoxejmal.secure.ysxxuwce.info/login/verify,1
https://microsoft.com,0
http://rqteliqz.com/paypal@mpyoskgx.com,1
http://login-xpvooevo.info/dvkrfyty?redirect=true&token=suqbjvdltbbefsfq,1
https://google.com/docs,0
https://stackoverflow.com,0
http://paypal.iuptinoc-secure.com/account/update,1
http://rdvnvnav.xyz/account@flgduylc.com,1
http://qkqjgnmf.org/banking@veuoukck.com,1
https://wikipedia.org,0
http://130.197.125.115/ebay,1
https://apple.com/wiki/Python,0
http://signin.jcyysddm-secure.net/account/update,1
https://wikipedia.org/search?q=python,0
https://github.com,0
https://wikipedia.org/questions/tagged/python,0
http://tpuacnyr.net/ebay@imuoywbk.com,1
http://secure.jcyqodoo-secure.info/account/update,1
https://wikipedia.org/about,0
https://github.com/about,0
https://microsoft.com/wiki/Python,0
https://wikipedia.org/questions/tagged/python,0
http://eyqihtxq.com/update@okjtbaro.com,1
http://cilzsmcw.xyz/ebay@pwlcnxao.com,1
https://github.com,0
http://kwswuznb.com/ebay@wuqmedpo.com,1
http://amazon-ptmpuvzs.org/qddhwvxu?redirect=true&token=hmvpmbkjcvdaudjc,1
http://ebay-zyuqyrps.net/notkictm?redirect=true&token=zahltnsdogubfvrc,1
https://github.com/search?q=python,0
http://paypal.zqvojfqh-secure.info/account/update,1
https://wikipedia.org/wiki/Python,0
http://login.iqjqpgwg-secure.com/account/update,1
http://dfauldtb.update.sphnrzzm.net/login/verify,1
http://156.163.157.109/login,1
http://update-iuqvmske.info/zlcedfqs?redirect=true&token=osrribxbkbhgfhje,1
http://banking.vhiqutyh-secure.xyz/account/update,1
http://203.206.78.210/verify,1
http://vnjzugho.banking.ijfcxgxu.xyz/login/verify,1
https://microsoft.com/docs,0
https://wikipedia.org/questions/tagged/python,0
http://signin.vejtfdvu-secure.info/account/update,1
http://zfyrepce.com/update@tsfdavgx.com,1
http://wextxhsx.update.aziuursx.info/login/verify,1
https://apple.com/docs,0
https://apple.com/search?q=python,0
https://wikipedia.org/about,0
http://verify-qcckjjmj.xyz/cvdlyrhs?redirect=true&token=ueiyhhalstkqtatc,1
http://219.243.51.120/banking,1
http://uovcneqh.com/banking@dhfdzbsq.com,1
http://237.47.102.39/verify,1
https://apple.com/questions/tagged/python,0
https://wikipedia.org/docs,0
https://github.com/search?q=python,0
https://microsoft.com/wiki/Python,0
https://stackoverflow.com/docs,0
https://google.com/questions/tagged/python,0
http://lkunamqn.com/update@cycxmwjw.com,1
http://mbxbgbrx.verify.iwlsgsyc.net/login/verify,1
https://stackoverflow.com,0
https://stackoverflow.com/questions/tagged/python,0
https://google.com/docs,0
https://stackoverflow.com/docs,0
http://verify-eftvwmih.xyz/sspvjxzo?redirect=true&token=ypgeamrumwehbrju,1
https://microsoft.com,0
https://microsoft.com/docs,0
https://stackoverflow.com/questions/tagged/python,0
http://116.23.134.74/update,1
http://wiirptcp.com/account@hcplwnht.com,1
http://update.awxixdav-secure.org/account/update,1
http://iomyojla.banking.fucdiwwx.com/login/verify,1
https://google.com/wiki/Python,0
http://signin.kkdyilty-secure.com/account/update,1
https://wikipedia.org/docs,0
https://apple.com/docs,0
http://amazon.njbricxk-secure.com/account/update,1
http://login-iqvtmlqx.xyz/uhfvvksk?redirect=true&token=ixttlddchuchbqfu,1
http://banking.ufawwrzr-secure.info/account/update,1
https://stackoverflow.com,0
http://account-sjckprau.org/xhtfmtuo?redirect=true&token=sygrtjmojzvsebts,1
https://apple.com,0
https://wikipedia.org/wiki/Python,0
http://ebay-fbzplcph.net/mqpowlqv?redirect=true&token=eqvbfaarsyjtknfk,1
http://130.175.207.82/update,1
https://wikipedia.org,0
http://paypal-lfkldbui.net/bshvxsgw?redirect=true&token=ilpqewiqadiktzaf,1
http://signin.iakdprcy-secure.xyz/account/update,1
https://microsoft.com/about,0
https://stackoverflow.com,0
http://account-vstfivkj.xyz/ijwhgnaq?redirect=true&token=fgwuhqjxtdvarqrl,1
http://secure-hbzeitbr.info/jejdadwz?redirect=true&token=vpuosqqrlzusncfe,1
https://google.com/about,0
http://94.135.251.78/paypal,1
http://signin.cqydynqg-secure.net/account/update,1
http://174.164.164.182/secure,1
https://apple.com,0
https://google.com/wiki/Python,0
https://microsoft.com/questions/tagged/python,0
http://skpbcljz.verify.fdpmmnax.com/login/verify,1
http://banking.ybllpwni-secure.net/account/update,1
http://klgobsii.amazon.mugaukjj.info/login/verify,1
http://ebay.iqpyggtm-secure.info/account/update,1
https://apple.com/questions/tagged/python,0
http://gcbplqqq.info/amazon@mmcxpeaq.com,1
http://update-rgrwqbkx.org/yceyjyjf?redirect=true&token=zvosehnooiomcmzm,1
https://wikipedia.org/about,0
https://apple.com/questions/tagged/python,0
http://ybwlqmpn.com/amazon@kzlphggj.com,1
https://github.com,0
http://amazon-tlvuaoxw.info/vczwcuzn?redirect=true&token=ewyxrwnkhhtqohdw,1
http://hvlqvxak.xyz/update@gibdurfr.com,1
https://github.com/docs,0
http://update-azgwixek.com/wdkyncxj?redirect=true&token=hsmnivyafgmmurrc,1
https://google.com/questions/tagged/python,0
http://signin.pbxwnjui-secure.com/account/update,1
http://38.111.232.125/banking,1
https://apple.com,0
http://navbxokz.login.lokjmsuo.net/login/verify,1
http://paypal-obokpkjq.info/thkgafgb?redirect=true&token=krkdwweyuccxqsnc,1
https://microsoft.com/search?q=python,0
http://bteynnae.signin.rznvbwny.info/login/verify,1
https://google.com/about,0
http://signin.bgyectcc-secure.org/account/update,1
https://github.com/about,0
https://apple.com/wiki/Python,0
https://apple.com/search?q=python,0
http://jxpqujon.com/ebay@zjkiigot.com,1
http://rvgipesl.info/amazon@zdmohuvf.com,1
https://stackoverflow.com/docs,0
http://mksukxve.com/amazon@tzwvipws.com,1
https://microsoft.com/docs,0
https://wikipedia.org/about,0
http://uzvwacqq.paypal.xyiqehih.net/login/verify,1
https://microsoft.com/search?q=python,0
http://kszoxdhq.ebay.cvusmtlo.org/login/verify,1
https://microsoft.com/questions/tagged/python,0
http://secure-kogecggl.info/dsbjkcol?redirect=true&token=okeudgemycbkeybn,1
https://stackoverflow.com/wiki/Python,0
https://google.com/docs,0
https://stackoverflow.com/docs,0
https://stackoverflow.com/about,0
http://wxkiexap.account.lamsufgl.com/login/verify,1
https://stackoverflow.com/wiki/Python,0
http://dcublkxu.verify.oetgycbh.com/login/verify,1
http://186.222.247.85/amazon,1
http://amazon.gobjvcwt-secure.info/account/update,1
https://microsoft.com/about,0
https://google.com/wiki/Python,0
https://google.com/wiki/Python,0
https://github.com/docs,0
https://apple.com/search?q=python,0
https://microsoft.com/docs,0
http://luvxtzjh.com/ebay@xjcjxyxz.com,1
http://rqevwszf.banking.mgvwiest.xyz/login/verify,1
http://banking-vtdhemmu.org/irfnfwxx?redirect=true&token=bwtgkoqmybccyyez,1
http://secure-xjsmvqlb.xyz/ioqyrrra?redirect=true&token=hzfrfmtqxfyvilfw,1
http://198.124.25.18/update,1
https://wikipedia.org/docs,0
http://56.108.34.234/update,1
http://222.6.167.92/verify,1
http://lugmisat.info/amazon@pmhczwwg.com,1
https://microsoft.com/search?q=python,0
https://github.com/search?q=python,0
https://google.com/docs,0
http://secure-cuhgcrxd.com/uuhrvcne?redirect=true&token=aqhtjixdnlnorekq,1
https://google.com/search?q=python,0
http://vgmoqtcb.secure.gwdrcosb.org/login/verify,1
http://ziwqerel.net/account@etcelune.com,1
http://114.171.247.233/signin,1
http://ppzxiejn.net/paypal@pxsdsyny.com,1
http://aefbwjan.account.pbahsemr.com/login/verify,1
https://google.com/docs,0
http://235.176.133.217/secure,1
http://ebay-zcmygvty.xyz/iqjqtpbv?redirect=true&token=zmtmwcjabznuogle,1
https://stackoverflow.com/about,0
https://wikipedia.org,0
https://google.com/docs,0
https://stackoverflow.com/wiki/Python,0
https://apple.com/search?q=python,0
https://stackoverflow.com/about,0
http://tklvakhj.xyz/account@tmszqvir.com,1
http://hjxlknso.com/verify@qbnihvhv.com,1
http://1.208.175.14/verify,1
https://github.com/docs,0
http://183.187.101.172/verify,1
https://github.com,0
http://163.71.161.130/secure,1
https://wikipedia.org/questions/tagged/python,0
http://update.noikqjen-secure.org/account/update,1
http://pbbptdks.com/banking@oslvoljy.com,1
http://162.48.167.4/banking,1
https://github.com/docs,0
http://alzehlfw.signin.eznkxlrt.org/login/verify,1
http://paypal.swiwsppu-secure.com/account/update,1
https://google.com/questions/tagged/python,0
https://github.com/questions/tagged/python,0
https://wikipedia.org/questions/tagged/python,0
https://google.com/questions/tagged/python,0
http://221.227.57.164/signin,1
http://kfqszecs.login.pbfyvzoo.xyz/login/verify,1
http://84.85.26.255/account,1
http://amazon.mcudfnfm-secure.net/account/update,1
https://wikipedia.org/docs,0
https://github.com/about,0
http://qohpmull.org/ebay@ycexuwfh.com,1
https://microsoft.com/search?q=python,0
http://login-ajqygvvw.xyz/ufqfbsts?redirect=true&token=uffphnvrmhwzmkln,1
http://205.191.241.232/update,1
http://verify.dmzgfiti-secure.com/account/update,1
https://github.com/questions/tagged/python,0
http://ebay.wnxdyssg-secure.xyz/account/update,1
http://qcviclsy.info/login@eltjeuej.com,1
http://banking-kiqpzsqc.org/znxtnndt?redirect=true&token=jpdpyomlfxeoordr,1
http://sjllbctu.ebay.woraiday.com/login/verify,1
https://wikipedia.org/wiki/Python,0
http://20.135.59.38/secure,1
https://stackoverflow.com,0
https://microsoft.com/search?q=python,0
http://keeunwbk.verify.rmzumruy.org/login/verify,1
